comparison_id,dataset_id,condition_id,subject_id,matched_events,ensemble_BACC,constituent_BACC,paired_difference_BACC
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-FULL_TRAIN-ER04:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5573122529644269,0.5098814229249011,0.04743083003952575
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5,0.47619047619047616,0.023809523809523836
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5464426877470356,0.5187747035573123,0.027667984189723382
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.5,0.5217391304347826,-0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.5416666666666666,-0.04166666666666663
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.607707509881423,0.5,0.10770750988142297
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5,0.46726190476190477,0.03273809523809523
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.5148809523809523,-0.014880952380952328
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.5,0.5088932806324111,-0.008893280632411127
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.4782608695652174,0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5,0.47619047619047616,0.023809523809523836
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.5810276679841897,0.5187747035573123,0.062252964426877444
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.525691699604743,0.5217391304347826,0.0039525691699604515
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5,0.5416666666666666,-0.04166666666666663
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.591897233201581,0.5,0.09189723320158105
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5267857142857143,0.46726190476190477,0.059523809523809534
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5148809523809523,-0.014880952380952328
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5,0.5088932806324111,-0.008893280632411127
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER00:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5,0.4782608695652174,0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5,0.47023809523809523,0.029761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5474308300395256,0.46837944664031617,0.07905138339920947
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.5009881422924901,0.3606719367588933,0.1403162055335968
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5839920948616601,0.5,0.08399209486166015
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5,0.5178571428571429,-0.017857142857142905
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.4553571428571429,0.044642857142857095
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.5,0.49308300395256915,0.006916996047430846
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5,0.47023809523809523,0.029761904761904767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.5316205533596838,0.46837944664031617,0.06324110671936767
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.5029644268774703,0.3606719367588933,0.14229249011857703
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5691699604743083,0.5,0.06916996047430835
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5,0.5178571428571429,-0.017857142857142905
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.4553571428571429,0.044642857142857095
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5,0.49308300395256915,0.006916996047430846
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER01:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5,0.46726190476190477,0.03273809523809523
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5494071146245059,0.5148221343873518,0.03458498023715406
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.4782608695652174,0.5,-0.021739130434782594
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5158102766798419,0.5,0.015810276679841917
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5,0.5208333333333333,-0.02083333333333326
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.5476190476190476,-0.04761904761904756
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.5,0.5148221343873518,-0.014822134387351804
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5,0.46726190476190477,0.03273809523809523
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.558300395256917,0.5148221343873518,0.04347826086956519
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.592885375494071,0.5,0.09288537549407105
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5691699604743083,0.5,0.06916996047430835
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.5297619047619048,0.5208333333333333,0.008928571428571508
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5476190476190476,-0.04761904761904756
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5,0.5148221343873518,-0.014822134387351804
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER02:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5,0.4553571428571429,0.044642857142857095
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.5079051383399209,0.4990118577075099,0.008893280632411016
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.5009881422924901,0.5,0.0009881422924901129
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5208333333333334,0.4970238095238095,0.02380952380952389
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.48814229249011853,0.5,-0.011857707509881465
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.4791666666666667,0.47916666666666663,5.551115123125783e-17
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,6,45,0.5,0.5595238095238095,-0.059523809523809534
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,71,45,0.5,0.5098814229249011,-0.009881422924901129
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,107,45,0.5,0.4553571428571429,0.044642857142857095
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,27,45,0.5177865612648221,0.4990118577075099,0.018774703557312256
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,39,45,0.5711462450592886,0.5,0.07114624505928857
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,40,45,0.5386904761904762,0.4970238095238095,0.041666666666666685
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,48,45,0.5691699604743083,0.5,0.06916996047430835
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,57,45,0.4851190476190476,0.47916666666666663,0.005952380952380987
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,6,45,0.5,0.5595238095238095,-0.059523809523809534
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,71,45,0.5,0.5098814229249011,-0.009881422924901129
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,93,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C5-MODEL-PROB-AVG-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER03:VS_STRONGEST,PhysioNetMI,A4-C5-MODEL-PROB-AVG,98,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,107,45,0.5,0.45535714285714285,0.04464285714285715
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,27,45,0.592885375494071,0.6017786561264822,-0.008893280632411127
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,39,45,0.5,0.4268774703557312,0.0731225296442688
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,40,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,47,45,0.5,0.5,0.0
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,48,45,0.5108695652173914,0.5,0.010869565217391353
P02-A4-PhysioNetMI-ENSEMBLE-A4-C4-MODEL-HARD-VOTE-P01-L1-LOW-CAL-OFFICIAL-R2:2_PER_CLASS-ER04:VS_STRONGEST,PhysioNetMI,A4-C4-MODEL-HARD-VOTE,57,45,0.5,0.5208333333333333,-0.02083333333333326
